Age,Gender,Department,JobRole,Education,MaritalStatus,MonthlyIncome,JobSatisfaction,YearsAtCompany,OverTime,Attrition
56,Male,Sales,Manager,2,Single,8797,1,25,Yes,Yes
48,Male,Research & Development,Manager,5,Single,8174,1,25,No,No
34,Male,Sales,Laboratory Technician,5,Married,7394,4,24,No,No
50,Female,Sales,Laboratory Technician,3,Divorced,8647,4,32,No,No
49,Female,Sales,Sales Executive,5,Single,5345,2,2,Yes,Yes
46,Female,Sales,Human Resources,3,Divorced,1463,1,8,No,No
38,Male,Research & Development,Manager,1,Married,7897,2,36,Yes,No
38,Female,Sales,Research Scientist,4,Married,6981,1,37,No,No
57,Male,Sales,Research Scientist,3,Divorced,2491,3,29,Yes,No
40,Male,Research & Development,Sales Executive,2,Married,517,1,26,No,No
23,Female,Research & Development,Research Scientist,2,Married,6203,1,12,No,No
39,Male,Research & Development,Sales Executive,4,Married,5611,4,22,No,No
55,Female,Sales,Human Resources,5,Married,5399,3,2,Yes,No
54,Male,Research & Development,Sales Executive,2,Divorced,7448,2,22,No,No
25,Female,Sales,Laboratory Technician,3,Single,4137,3,34,Yes,No
58,Female,Sales,Laboratory Technician,4,Single,7718,4,23,No,No
52,Female,Research & Development,Laboratory Technician,2,Married,7736,4,36,No,No
28,Male,Human Resources,Laboratory Technician,5,Married,-651,1,11,Yes,Yes
41,Male,Research & Development,Laboratory Technician,5,Married,5828,4,19,No,No
38,Female,Sales,Laboratory Technician,2,Single,6500,4,17,No,No
19,Male,Research & Development,Laboratory Technician,4,Married,7870,1,6,No,No
57,Female,Sales,Laboratory Technician,1,Single,7372,4,25,No,No
36,Female,Research & Development,Laboratory Technician,2,Divorced,1622,4,11,Yes,No
56,Male,Sales,Human Resources,5,Single,6239,2,33,Yes,No
45,Female,Sales,Laboratory Technician,1,Married,5351,1,31,No,No
34,Female,Research & Development,Sales Executive,4,Single,8687,1,29,No,No
23,Male,Human Resources,Human Resources,5,Single,3003,2,1,No,No
36,Male,Research & Development,Research Scientist,4,Single,5993,2,7,Yes,No
55,Male,Research & Development,Manager,2,Single,8178,2,32,No,No
45,Male,Research & Development,Human Resources,4,Married,7901,2,29,No,No
19,Female,Research & Development,Laboratory Technician,5,Single,5614,1,27,No,No
55,Male,Research & Development,Human Resources,2,Married,8949,2,12,No,No
54,Female,Research & Development,Manager,5,Single,4172,2,23,Yes,No
21,Male,Sales,Manager,5,Married,7830,4,32,No,No
39,Female,Sales,Laboratory Technician,1,Single,8245,1,4,No,No
43,Female,Human Resources,Laboratory Technician,3,Single,2579,2,5,No,No
53,Male,Human Resources,Sales Executive,4,Married,9257,4,3,Yes,Yes
30,Male,Sales,Manager,4,Divorced,1878,1,33,Yes,Yes
49,Female,Sales,Laboratory Technician,1,Married,6934,2,28,No,No
34,Female,Human Resources,Manager,4,Married,4827,2,20,Yes,No
58,Male,Research & Development,Sales Executive,1,Single,8530,4,25,No,No
53,Male,Research & Development,Research Scientist,4,Married,6824,3,31,No,No
36,Male,Sales,Manager,4,Married,10477,1,21,Yes,No
52,Male,Research & Development,Sales Executive,5,Divorced,8841,4,13,No,Yes
57,Female,Sales,Sales Executive,1,Single,6329,2,33,No,No
45,Female,Sales,Sales Executive,4,Divorced,9012,3,36,No,No
18,Male,Sales,Human Resources,3,Married,5742,3,0,Yes,No
59,Female,Human Resources,Laboratory Technician,1,Married,3276,4,31,Yes,No
35,Male,Research & Development,Manager,1,Married,4856,4,31,No,No
57,Female,Research & Development,Human Resources,1,Married,5713,4,23,No,No
50,Male,Sales,Manager,5,Married,-1769,1,20,No,No
29,Male,Human Resources,Human Resources,1,Single,9459,3,11,No,No
25,Male,Research & Development,Laboratory Technician,5,Married,5757,1,19,Yes,Yes
41,Male,Research & Development,Sales Executive,3,Married,8410,3,36,No,No
33,Female,Human Resources,Manager,2,Married,6401,1,19,No,No
21,Female,Sales,Sales Executive,5,Single,2146,4,1,No,No
55,Male,Research & Development,Laboratory Technician,4,Divorced,6198,2,13,Yes,No
44,Female,Human Resources,Manager,1,Married,5700,4,16,Yes,No
26,Male,Research & Development,Research Scientist,2,Single,4285,1,23,No,No
33,Female,Research & Development,Research Scientist,5,Married,5024,4,29,No,No
29,Male,Sales,Research Scientist,4,Single,6066,3,14,No,No
48,Male,Research & Development,Laboratory Technician,2,Single,-135,1,33,No,No
41,Male,Research & Development,Research Scientist,3,Married,6900,4,7,No,No
31,Female,Sales,Manager,5,Married,7509,4,2,No,Yes
42,Female,Research & Development,Research Scientist,5,Single,7252,2,10,Yes,No
51,Male,Sales,Manager,3,Single,5296,2,26,No,No
20,Male,Sales,Laboratory Technician,5,Divorced,10910,4,8,No,No
41,Male,Research & Development,Sales Executive,1,Single,7277,3,14,No,No
59,Female,Research & Development,Human Resources,5,Single,4955,3,31,No,No
26,Female,Sales,Research Scientist,1,Divorced,2902,3,10,No,No
43,Male,Sales,Human Resources,5,Single,2587,4,2,No,No
37,Male,Sales,Sales Executive,4,Married,6999,2,25,No,No
57,Female,Sales,Laboratory Technician,4,Single,7804,4,6,No,No
27,Male,Sales,Laboratory Technician,2,Married,6310,2,27,Yes,Yes
36,Male,Sales,Sales Executive,4,Single,5858,3,38,No,No
20,Male,Sales,Human Resources,3,Divorced,5152,2,3,Yes,No
41,Male,Research & Development,Research Scientist,2,Married,7231,4,29,Yes,No
22,Male,Human Resources,Manager,4,Married,4060,4,37,Yes,No
20,Female,Research & Development,Laboratory Technician,1,Divorced,5951,4,13,No,No
44,Male,Research & Development,Sales Executive,5,Divorced,6231,2,35,Yes,No
33,Female,Sales,Human Resources,4,Single,7441,3,30,No,No
32,Male,Research & Development,Research Scientist,1,Married,3954,4,18,No,No
52,Female,Research & Development,Human Resources,2,Single,3489,4,11,No,No
29,Female,Research & Development,Research Scientist,5,Married,6124,2,14,Yes,No
58,Female,Sales,Manager,4,Single,6517,3,8,No,No
43,Male,Sales,Manager,2,Married,5986,2,26,Yes,No
51,Male,Research & Development,Sales Executive,4,Single,-784,1,19,No,No
40,Male,Research & Development,Sales Executive,2,Married,6831,1,27,Yes,No
48,Female,Research & Development,Research Scientist,4,Married,12421,4,24,Yes,No
37,Male,Sales,Research Scientist,1,Single,8295,2,15,Yes,No
29,Female,Sales,Research Scientist,3,Married,1109,2,17,No,No
40,Female,Research & Development,Research Scientist,1,Divorced,4986,4,35,No,No
21,Male,Research & Development,Manager,5,Married,5511,1,3,Yes,No
40,Female,Sales,Sales Executive,4,Married,5197,3,20,No,No
18,Male,Research & Development,Sales Executive,3,Divorced,2902,3,26,Yes,No
42,Male,Sales,Laboratory Technician,3,Married,3767,1,0,No,Yes
19,Male,Research & Development,Sales Executive,5,Single,8334,4,4,No,No
47,Female,Research & Development,Sales Executive,5,Married,7867,4,9,No,No
20,Male,Research & Development,Human Resources,3,Single,5720,3,20,No,Yes
38,Female,Sales,Human Resources,5,Married,8370,3,9,No,No
42,Male,Sales,Laboratory Technician,5,Divorced,4357,1,25,No,No
37,Male,Research & Development,Research Scientist,4,Single,5142,1,15,No,No
39,Female,Sales,Laboratory Technician,1,Married,5088,2,37,No,No
38,Male,Research & Development,Laboratory Technician,2,Married,2121,1,2,No,Yes
50,Male,Research & Development,Manager,3,Single,5360,1,19,No,No
55,Female,Sales,Sales Executive,2,Married,10094,3,4,No,No
32,Male,Research & Development,Manager,3,Married,9821,3,5,No,No
32,Male,Sales,Sales Executive,3,Single,6293,2,24,No,No
42,Male,Human Resources,Laboratory Technician,1,Married,5453,3,24,No,Yes
38,Male,Research & Development,Sales Executive,3,Single,10422,3,11,No,No
41,Female,Research & Development,Research Scientist,3,Divorced,5383,3,0,No,Yes
22,Female,Sales,Research Scientist,1,Single,4703,1,2,Yes,No
23,Male,Human Resources,Laboratory Technician,5,Married,8392,3,20,No,No
40,Male,Research & Development,Human Resources,2,Single,1722,4,4,No,No
21,Male,Sales,Research Scientist,3,Single,5722,1,14,No,No
44,Female,Sales,Laboratory Technician,1,Married,5835,3,3,No,Yes
35,Male,Sales,Manager,3,Married,7288,1,18,No,No
38,Male,Human Resources,Human Resources,1,Divorced,4519,3,16,No,No
45,Female,Research & Development,Research Scientist,2,Married,5574,2,7,Yes,Yes
52,Female,Human Resources,Laboratory Technician,4,Divorced,6233,2,36,No,No
39,Male,Research & Development,Laboratory Technician,5,Divorced,5363,2,23,No,No
57,Male,Research & Development,Manager,4,Married,5536,3,3,No,No
40,Male,Sales,Manager,1,Married,8081,2,23,No,No
20,Male,Sales,Human Resources,3,Married,7452,1,18,Yes,No
57,Female,Sales,Research Scientist,5,Single,7295,2,23,No,No
27,Female,Research & Development,Laboratory Technician,2,Married,1891,2,20,No,No
42,Female,Human Resources,Human Resources,5,Married,7074,2,16,Yes,Yes
25,Male,Human Resources,Human Resources,3,Married,3898,2,7,No,No
28,Male,Sales,Manager,4,Single,10978,1,30,No,No
22,Male,Research & Development,Laboratory Technician,1,Married,5977,4,18,No,No
54,Male,Research & Development,Sales Executive,4,Single,5509,2,10,No,No
55,Female,Research & Development,Manager,5,Married,9797,3,22,No,No
46,Male,Research & Development,Laboratory Technician,3,Married,9021,4,36,No,No
22,Male,Sales,Human Resources,1,Single,5406,2,27,No,No
26,Male,Human Resources,Human Resources,3,Divorced,3058,4,22,No,No
19,Male,Research & Development,Research Scientist,3,Married,1590,3,11,No,No
18,Male,Research & Development,Sales Executive,5,Divorced,3381,3,15,Yes,No
57,Female,Sales,Manager,4,Single,6802,2,15,No,No
47,Male,Sales,Research Scientist,3,Married,5630,2,13,Yes,No
28,Female,Sales,Research Scientist,3,Married,3657,3,6,No,Yes
45,Male,Research & Development,Sales Executive,3,Married,5019,1,20,No,No
29,Male,Human Resources,Manager,1,Single,10292,4,20,Yes,No
56,Female,Research & Development,Manager,3,Single,8799,1,34,No,No
43,Male,Research & Development,Human Resources,3,Divorced,10381,2,23,No,No
30,Female,Research & Development,Manager,5,Married,4275,1,0,Yes,Yes
25,Male,Sales,Research Scientist,3,Divorced,8017,1,13,No,No
45,Male,Research & Development,Human Resources,3,Single,7758,4,19,Yes,No
47,Female,Research & Development,Manager,5,Divorced,9670,2,27,No,No
26,Female,Sales,Sales Executive,1,Married,6028,4,17,Yes,No
56,Female,Sales,Research Scientist,4,Married,4043,3,2,Yes,Yes
48,Female,Research & Development,Laboratory Technician,5,Single,3745,4,26,No,No
38,Male,Sales,Sales Executive,1,Divorced,5966,4,5,Yes,No
51,Female,Human Resources,Sales Executive,4,Married,6193,3,3,No,No
48,Female,Research & Development,Manager,3,Married,6681,1,0,No,No
42,Male,Sales,Human Resources,5,Single,2510,4,20,Yes,No
29,Male,Sales,Human Resources,3,Married,9234,3,34,No,No
18,Female,Human Resources,Research Scientist,5,Married,2618,2,27,Yes,No
39,Male,Research & Development,Manager,4,Single,9226,1,17,No,Yes
57,Male,Research & Development,Human Resources,1,Married,5192,3,34,No,No
54,Female,Sales,Laboratory Technician,5,Single,10613,1,20,No,No
18,Male,Research & Development,Manager,1,Divorced,1635,3,15,No,No
18,Male,Research & Development,Manager,3,Divorced,8938,4,25,No,No
59,Female,Research & Development,Human Resources,3,Single,3422,1,38,No,No
59,Male,Human Resources,Sales Executive,4,Single,3244,4,8,No,No
38,Female,Sales,Manager,4,Married,10140,3,22,No,No
32,Male,Research & Development,Sales Executive,2,Single,7882,4,1,No,No
34,Male,Sales,Research Scientist,2,Married,2305,4,2,No,No
39,Male,Research & Development,Research Scientist,4,Single,6504,3,32,No,No
55,Female,Sales,Human Resources,3,Married,9511,4,23,Yes,No
52,Male,Human Resources,Research Scientist,1,Single,7396,4,22,Yes,No
33,Male,Sales,Human Resources,4,Single,6077,4,5,No,Yes
25,Male,Research & Development,Human Resources,1,Single,8877,2,20,No,No
34,Male,Research & Development,Sales Executive,2,Married,6921,2,4,No,No
34,Male,Human Resources,Sales Executive,1,Married,1850,2,12,No,No
43,Male,Research & Development,Research Scientist,4,Single,6240,1,39,Yes,No
30,Male,Research & Development,Sales Executive,3,Married,7210,4,12,Yes,Yes
34,Male,Sales,Manager,4,Married,6556,4,18,No,No
55,Female,Sales,Laboratory Technician,5,Single,4988,4,8,No,No
34,Female,Research & Development,Manager,5,Married,7144,1,2,Yes,Yes
31,Male,Sales,Manager,5,Married,6459,1,30,No,No
23,Male,Sales,Human Resources,3,Single,1020,3,38,No,No
52,Female,Sales,Laboratory Technician,4,Single,2684,4,12,No,No
31,Female,Research & Development,Human Resources,5,Married,6775,3,10,Yes,No
25,Male,Research & Development,Sales Executive,4,Married,7864,3,10,No,No
32,Female,Sales,Sales Executive,2,Single,4055,1,0,No,No
44,Male,Sales,Laboratory Technician,5,Divorced,7842,2,34,No,No
30,Male,Research & Development,Research Scientist,5,Married,7251,1,34,Yes,No
48,Male,Research & Development,Sales Executive,3,Single,5527,1,2,No,No
52,Female,Research & Development,Manager,4,Single,7067,2,3,Yes,No
23,Male,Research & Development,Laboratory Technician,3,Single,7011,2,23,No,No
22,Female,Sales,Laboratory Technician,3,Married,8191,1,29,No,No
39,Male,Sales,Sales Executive,4,Married,8310,4,31,No,No
40,Male,Sales,Sales Executive,2,Married,3395,3,19,No,No
42,Male,Research & Development,Human Resources,4,Married,4167,4,35,No,No
51,Female,Research & Development,Human Resources,2,Single,9691,3,12,No,No
43,Male,Sales,Manager,3,Married,8207,4,38,Yes,No
22,Male,Research & Development,Laboratory Technician,2,Single,7596,2,3,Yes,No
43,Male,Research & Development,Research Scientist,2,Single,7986,4,27,Yes,No
37,Female,Human Resources,Research Scientist,2,Married,8845,1,39,Yes,No
23,Male,Research & Development,Laboratory Technician,5,Single,6334,3,6,No,No
23,Male,Research & Development,Manager,5,Married,5052,3,8,No,Yes
35,Male,Research & Development,Human Resources,3,Divorced,7402,4,21,No,No
21,Female,Human Resources,Human Resources,4,Married,5934,2,3,No,No
34,Female,Human Resources,Human Resources,2,Single,9873,1,35,No,No
31,Female,Research & Development,Research Scientist,5,Single,9835,2,32,No,No
31,Male,Research & Development,Research Scientist,4,Single,8227,1,5,No,No
30,Male,Research & Development,Manager,2,Married,2807,1,2,No,No
24,Female,Research & Development,Research Scientist,4,Married,3262,1,34,No,No
32,Male,Research & Development,Sales Executive,1,Married,2712,4,32,No,No
36,Male,Sales,Research Scientist,2,Married,6466,1,6,No,No
52,Male,Human Resources,Human Resources,4,Married,8307,1,34,No,No
34,Female,Research & Development,Manager,2,Married,5230,1,2,No,No
52,Male,Research & Development,Laboratory Technician,2,Single,4384,3,17,No,No
36,Female,Research & Development,Laboratory Technician,1,Married,6259,3,2,No,No
37,Female,Research & Development,Manager,4,Married,4040,4,38,No,No
53,Male,Sales,Sales Executive,3,Single,6664,4,26,No,No
52,Male,Research & Development,Laboratory Technician,5,Divorced,5391,3,8,No,No
49,Female,Research & Development,Human Resources,2,Divorced,4357,3,16,No,No
57,Female,Sales,Laboratory Technician,2,Married,6288,1,4,No,Yes
41,Female,Research & Development,Laboratory Technician,2,Married,8218,3,3,Yes,No
34,Female,Sales,Human Resources,2,Single,2202,4,13,No,No
24,Male,Research & Development,Research Scientist,5,Married,6420,4,28,No,No
18,Female,Sales,Sales Executive,3,Single,752,1,10,No,No
52,Male,Research & Development,Human Resources,1,Married,5363,2,21,No,No
49,Female,Sales,Human Resources,3,Married,7738,2,4,No,No
53,Female,Research & Development,Manager,5,Single,8555,3,11,No,No
30,Female,Sales,Sales Executive,4,Married,4688,1,20,Yes,Yes
23,Female,Research & Development,Research Scientist,1,Single,4661,3,14,Yes,No
31,Female,Research & Development,Human Resources,1,Single,5425,1,23,Yes,No
54,Male,Sales,Research Scientist,4,Single,3243,3,12,Yes,No
32,Female,Research & Development,Human Resources,2,Married,6406,4,31,Yes,No
21,Male,Sales,Human Resources,5,Single,3493,4,25,No,Yes
57,Male,Research & Development,Manager,4,Single,7391,2,39,Yes,No
33,Male,Research & Development,Laboratory Technician,3,Single,4208,2,25,No,No
45,Male,Research & Development,Sales Executive,3,Single,5200,3,35,No,No
33,Female,Research & Development,Manager,4,Married,7248,4,29,No,Yes
21,Female,Research & Development,Research Scientist,5,Divorced,7588,3,8,No,No
43,Male,Sales,Human Resources,1,Single,7474,4,23,Yes,No
45,Male,Research & Development,Human Resources,1,Married,6659,1,37,No,No
49,Male,Sales,Sales Executive,2,Single,3283,4,17,Yes,No
19,Female,Research & Development,Manager,5,Single,5921,2,8,No,No
48,Male,Research & Development,Manager,3,Single,5564,4,21,No,No
20,Female,Sales,Research Scientist,3,Divorced,4948,3,37,No,No
25,Female,Sales,Manager,2,Married,6185,1,20,No,No
41,Male,Sales,Manager,3,Married,3845,2,6,No,Yes
32,Female,Human Resources,Laboratory Technician,2,Married,5913,1,11,Yes,No
48,Female,Research & Development,Sales Executive,2,Single,5250,2,35,Yes,No
26,Female,Sales,Manager,4,Divorced,4856,2,10,No,No
56,Male,Research & Development,Research Scientist,1,Single,3208,1,2,No,No
19,Male,Sales,Human Resources,5,Single,3142,1,26,Yes,No
25,Female,Research & Development,Manager,5,Single,9355,4,6,No,No
24,Male,Research & Development,Manager,1,Single,6287,4,1,No,No
56,Female,Research & Development,Human Resources,5,Single,10530,2,9,Yes,No
59,Male,Research & Development,Laboratory Technician,3,Married,10654,4,2,No,No
33,Male,Research & Development,Sales Executive,3,Single,9074,4,16,No,No
52,Male,Sales,Laboratory Technician,5,Married,2795,2,0,Yes,No
47,Female,Research & Development,Research Scientist,4,Single,9527,4,33,Yes,No
27,Male,Research & Development,Manager,5,Divorced,5683,1,12,No,No
55,Female,Human Resources,Laboratory Technician,2,Single,5305,3,13,No,No
35,Male,Sales,Sales Executive,2,Married,4948,1,16,Yes,No
22,Female,Research & Development,Research Scientist,1,Married,5123,3,33,No,No
46,Female,Research & Development,Laboratory Technician,3,Single,6998,1,16,No,No
56,Male,Research & Development,Manager,4,Single,11749,3,24,No,No
51,Male,Sales,Sales Executive,5,Single,1901,3,29,Yes,No
40,Male,Human Resources,Manager,2,Single,10858,4,35,Yes,No
22,Male,Sales,Manager,3,Single,9772,2,10,Yes,No
